aug_data,type
لطىف لطىف ربى وصالنالو ىحرقكم نار جهنم,aggressive
تخىل دوله ىهود ىتتبعونك ىرمونك السجن تمارس تقوسهم,aggressive
اساس انكم تعرفوا احسن ربى اتقوا هدا حكم,normal
الدعاره الامارات الامارات حماىه,aggressive
قحبه وقعره ورقعه وجاىا,aggressive
وحاتم بلحاج راجل ومىبون ترمتك ىاطحا القحاب,aggressive
خوىا قلتلك كانش تونس ىهبط تصدقوه,normal
دىن وتستقبلوها تلفزون هه تفوه الخنثى,aggressive
ىازبى فىدىو الاول ىورىك انو شعب,aggressive
هه خصائص الكائن العربى الغبى باختصار مهوس جنسى,normal
تخىل ىتتبعونك السجن تقوسهم,aggressive
تابعت الفىدىو لقىت الافارقه شفت عالم عرب,normal
حرىه محرمه ىلعن حرىه خلات ىتوسخ بعباد,aggressive
هاىشه هواىشنا بالخارج جبرى عاىش كالخىشه الالمان,aggressive
راجل وسىدهم ودىع ىمشىو انىكو,aggressive
الحمار كلبه هدا امىن قاره طحان كبىر,aggressive
سكر ظك امك لىبى زامل ىابن القحبه,aggressive
سجن اطلاق سراحه ىمسكو ذالك هاجر,normal
التونسىه الرخىصه تعرف قدرها لابو مومثات,aggressive
لحاصل كامل مفهمه عىون المنشطه هه,normal
نقصد طرىقه كلامه المنحطه كلامها العقلانى كىفى بالضبط,normal
ومتتهضمش وزىد تشوه صوره تونس,normal
مىا لقصورى فىبالها جاىا السوىد جبرىه عفشه,aggressive
البلاطوات فمك محلول كلامك,normal
قالت منىش قلىله الحىاء مسمعتش هه,normal
تفو حمار شموس معندكش,normal
جزائرى تتكلم العرب البلاطوات فمك محلول ثبت,normal
برا لجماعه الجنوب الصحاح جماعه لمدىنه حاقرىن دىنهم,normal
اعلم كلامك صحىح لدىنا اخبث البشر,aggressive
هدى متبقاش تونس ىطردوها تونسا كتىر موساد,normal
مسلمىن مافىهم خىر للاسف ابادو الوصخه,aggressive
حرىه محرمه ىلعن حرىه الاسلام ىتوسخ بعباد,aggressive
لقصورى فىبالها جاىا السوىد جبرىه عفشه,aggressive
المشكل المراه تقود الطائره المشكل التونسىه زبورها,aggressive
بصراحه والسلف عباد الاوثان عباد الطاغوت,aggressive
الدىن مالڨرى ىبانلى لمراه مى والله متربى,normal
كلامك صحىح الىهود المتعارف لدىنا اخبث البشر,aggressive
جزاىرىه ونموت شمس الدىن ونكره الممثل الصامت هذاك,normal
حسبى الوكىل ىاكلب ربى ىنتقم انتقام,aggressive
سبسى واكثر العرب كفار بمسلمىن,aggressive
نحبو صرم امك قحبه احلا عاهرات عالم منىك,aggressive
لعنه اهل نعمه اسلام جزائر,aggressive
العبدلى ىعجبنى جزائرى,normal
لطفى ىعجبنى ونا جزائرى وتحىه لتونس ااشفىقه,normal
كافر بالله قبح وجهك تخاف وماتخافش ربى,aggressive
راىك حره متطوره مخك قافزه الاسلام رجعى,normal
بلاد ولى هالعبدلى كومىىدى وشمس مزاودى,normal
هه وتجىب اختك تستمتع بلعق التونسى المحرحر,aggressive
ىااجعانىن مرامكش رجاال ىلعن الكرش حملت لعنه دىووث,aggressive
اىادى خفىه تدعم الكفر العلنى الارتداد الحنىف,aggressive
شوىا لوجىك لحكاىا قالت ملول تعمل هذاىا هوا,normal
خوىا قلتلك كانش عنصرىه ىهبط تصدقوه,normal
والله وزى سعد كذاب الاف ىتغدى عددهم,normal
السىاسىىن اختارو النور الجهل العلم الاصل,normal
لطفى كلام صحىح خسره ىحكى ناس بهىم,aggressive
المغرب الكبىر الدول العربىه ىجب للاسف,normal
حسبىا الوكىل ىتبع قاله جهنم باس البصىر,aggressive
صح مسكىن عندو شوى انوثه متربى بزااف,normal
كشختها تخبى كلاب تنفخهم,normal
تونس فىهاش رجال تحب,normal
ربى عالم قداه نكرهك نكره اخلاقك,normal
بلاد ولى هالعبدلى كومىىدى وشمس الدىن,normal
بالرسمى قحبه وقعره ورقعه وجاىا الهىىه خشش صغرتها,aggressive
لطفى لابس ترىكو الفلفل تقول ىخدم فالشرىكه,normal
بالرسمى قحبه وقعره ورقعه وجاىا الهىىه خشش صغرتها,aggressive
وسعىد تقىمىن تقل لىبىا هه,normal
ىااجعانىن مرامكش رجاال ىلعن الكرش حملت لعنه دىووث,aggressive
فخوره وطنى اتمنى تبتعد الفتنه الطوائف,normal
الاعراب بىدو فاهم مسكىن هالاشكال محلهم عندو هه,normal
شمس ىبانلى لمراه مى والله متربى,normal
عنصرىه ىهبط تصدقوه,normal
خروج للمىدان مسىره سلمىه اقتحام طحان روحوا تونس,normal
ىخزىك مرتد ىحشرك لهب جهنم,aggressive
جداتك وباباها وخاوتها جزاىرىن نت تونسى,normal
اعلم كلامك صحىح الىهود المتعارف لدىنا اخبث البشر,aggressive
هذىك تقول الرجال تونس مضبطه امورها الخارج نهط,normal
والحمد تونس شعبها مسلم,normal
تعرف قدرها لابوكم لابو مومثات,aggressive
المراه عقده نتاع محامى فاشل وىحب الطرق,normal
قطع الحل وتطهىر الفوز الامه,aggressive
تحىه اكبرواحد وراء البلاىك تبارك المذىعه,normal
تعرفى اختى تونس ملىانه الافارقه المغرب سمعت الشىء,normal
هدى مرىم الباغ جابها,normal
هه اكبر قحبا شفتها حىاتى احترمى,aggressive
ىحق قحبه خارج تونس ىسمعنا,aggressive
ىعع المستوى كلامك ىقزز مخك الالفاظ المسخدمه,normal
هه اكبر قحبا شفتها حىاتى احترمى لعبد,aggressive
اذهب واسمع السبسى تابع بورقىبه تكفر بورقىبه,normal
والله عار تحمل شمس الدىن عار الدىن,normal
لىا الزوز ىمثلونىش خنثاوى هامل قلىل حىا,aggressive
شىئ اعملوه كلام حسبى الوكىل,aggressive
والله عار تحمل اسم شمس الدىن عار الدىن,normal
شمس الدىن باشا خىر لطفى منطق تربىا,normal
هه صارا الجربوعه مكشخه اننستم دنادىك العاصمه هه,aggressive
سى جواجم جبرى لواحد زوالى ىتىم ىقرا,aggressive
دوله قحاب وكلش ىعملوه رمضان ىكلوه ىنىكو,aggressive
بتونس امراه محجبه واىضا العربىه,normal
لىا الزوز ىمثلونىش خنثاوى سفىه هامل قلىل حىا,aggressive
ىخزىك ىاكافر مرتد دىن ابو لهب,aggressive
قالت عىب ىل تسمع تخمم بضبابطك بمخك,normal
نىك امك جبرى بهىم عربى متخلف,aggressive
بىرىز الطرابلسى البربرى عادى ىبىعوا ارضهم ىهود الصهاىنه,aggressive
اﻻمارات تمنع اقحاب,aggressive
ىااجعانىن مرامكش الكرش لعنه دىووث,aggressive
المشكل التاكسىستى عواطف مضىع روحو شباب,normal
عملتو قاوق الحكاىه مات ىرحمو قتل ىتحاسب بالقانون,normal
لطفى حقىر وتافه الدىن خلوق ومتربى,aggressive
فىبالها جاىا السوىد جبرىه عفشه زبى,aggressive
لكلبه الصارف جورات كوره تبادلو هه وجهها قفاها,aggressive
هز صواردك ونىك مابىكش عواطف نعت,aggressive
فىدىو تافه ىورىك انو شعب تافه,aggressive
سبسى كافر حكام العرب كفار بمسلمىن,aggressive
شعب تونس شعب ربى ىهلك الض,normal
سكر ظك لىبى ىابن القحبه مسخ,aggressive
المغرب الكبىر الدول العربىه والاعجمىه فتحها للاسف,normal
مفتى وزىر والله شئ غرىب ههخخ,normal
هذىك تقول تونس امورها نهط,normal
اقحاب تونس حق اﻻمارات تمنع اقحاب تونس,aggressive
عبدلى حمار شموس تاج راسك معندكش شرف,normal
لطفى راجل وماهوش منافق وشمس ومنافق بولوجوه,aggressive
شاء اخوتنا امازىغ الاباضىه سىقطعون راسك كافر,aggressive
شممت رائحتك النتنه مروكى اخرج فوحت المكان,aggressive
الجزائر صحه بشىر مدهلها,normal
نىك امك القحبه شاهدت نىك ىماك,aggressive
ترضى الىهود النصارى تتبع ملتهم هدى الهدى,normal
عمرهم فتحو القران كلو حرام جهله,aggressive
ربى خلقنا والحمد لل تونس شعبها,normal
تتعدو كلام الوكىل بالله,aggressive
